"year.x","GPA.Range","major1","major2","survey_plans","survey_internships","survey_salary","Gender","IPEDS.Race.Ethnicity","latin_honors","Combined Bacc and Masters","Region"
"2019","3.00 - 3.49","Marketing","0","seeking employment","None",52222.7320665083,"Female","Hispanic/Latino","0","0","Unknown"
"2020","3.00 - 3.49","Supply Chain & Operations Mgmt","0","seeking employment","MoreThanOne",56790.6666666667,"Female","White","0","0","Unknown"
"2020","2.50 - 2.99","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","Black or African American","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Male","Asian","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",50000,"Female","White","1","0","Unknown"
"2019","3.50 - 4.00","Accountancy","0","accepted fulltime job","One",67500,"Female","White","1","1","Unknown"
"2021","3.00 - 3.49","Human Capital Mgmt & Leadership","1","accepted fulltime job","MoreThanOne",60500,"Male","White","0","0","Unknown"
"2021","2.50 - 2.99","Finance","0","accepted fulltime job","One",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Female","White","0","0","Unknown"
"2019","2.00 - 2.49","Marketing","0","seeking employment","One",52222.7320665083,"Female","Asian","0","0","Unknown"
"2020","2.00 - 2.49","Business Economics","0","accepted fulltime job","MoreThanOne",61700,"Male","White","0","0","Unknown"
"2021","3.50 - 4.00","Business Economics","1","seeking employment","One",61136.1842105263,"Male","White","1","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","One",40000,"Female","White","1","0","Unknown"
"2021","3.00 - 3.49","Business Analytics","0","seeking employment","One",65901.5151515152,"Male","White","0","0","Unknown"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","One",60000,"Male","White","1","0","Unknown"
"2019","2.50 - 2.99","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",40000,"Female","White","0","0","Unknown"
"2020","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",56790.6666666667,"Male","White","0","0","Unknown"
"2020","3.50 - 4.00","Marketing","0","seeking employment","One",52222.7320665083,"Female","Black or African American","1","0","Unknown"
"2019","3.50 - 4.00","Accountancy","1","accepted fulltime job","MoreThanOne",80000,"Male","White","1","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Accountancy","0","accepted fulltime job","MoreThanOne",50000,"Female","White","1","1","Unknown"
"2019","3.50 - 4.00","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",52500,"Male","Black or African American","1","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","One",62500,"Female","White","1","0","Unknown"
"2021","3.00 - 3.49","Information Systems","0","seeking employment","One",64824.4565217391,"Male","White","0","0","Unknown"
"2020","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2021","2.00 - 2.49","Supply Chain & Operations Mgmt","0","seeking employment","MoreThanOne",56790.6666666667,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",65000,"Male","White","0","0","Unknown"
"2020","2.50 - 2.99","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",52500,"Male","White","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","One",55000,"Female","White","1","0","Unknown"
"2019","3.50 - 4.00","Business Analytics","0","seeking employment","One",65901.5151515152,"Male","White","1","0","Unknown"
"2019","2.50 - 2.99","Finance","0","seeking employment","One",61083.6580406654,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking employment","One",61083.6580406654,"Female","White","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",60000,"Male","White","0","0","Unknown"
"2020","3.50 - 4.00","Finance","0","seeking employment","One",61083.6580406654,"Male","White","1","1","Unknown"
"2020","3.00 - 3.49","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","Hispanic/Latino","0","0","Unknown"
"2019","3.50 - 4.00","Information Systems","0","accepted fulltime job","MoreThanOne",55000,"Male","White","1","0","Unknown"
"2019","3.50 - 4.00","Accountancy","1","accepted fulltime job","MoreThanOne",60000,"Male","White","1","0","Unknown"
"2019","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",55000,"Female","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","continuing education","MoreThanOne",52222.7320665083,"Female","White","0","0","Unknown"
"2019","3.50 - 4.00","Accountancy","0","accepted fulltime job","MoreThanOne",53000,"Female","White","1","1","Unknown"
"2019","3.50 - 4.00","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","White","1","0","Unknown"
"2020","3.00 - 3.49","Finance","0","seeking employment","One",61083.6580406654,"Male","White","0","0","Unknown"
"2019","2.50 - 2.99","Accountancy","0","accepted fulltime job","One",90500,"Female","Non-Resident Alien","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","White","1","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted parttime job","MoreThanOne",52222.7320665083,"Female","White","1","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",40000,"Female","White","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","continuing education","MoreThanOne",52222.7320665083,"Female","American Indian or Alaska Native","1","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Female","White","0","0","Unknown"
"2021","3.00 - 3.49","Accountancy","0","continuing education","One",59043.2557101449,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","None",52222.7320665083,"Female","White","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","seeking employment","One",52222.7320665083,"Female","White","1","0","Unknown"
"2021","3.00 - 3.49","Accountancy","0","continuing education","None",59043.2557101449,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Accountancy","0","accepted fulltime job","One",50000,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",62000,"Male","Multi Racial","0","0","Unknown"
"2019","3.50 - 4.00","Business Economics","0","accepted fulltime job","MoreThanOne",55000,"Female","White","1","0","Unknown"
"2020","3.00 - 3.49","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","White","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Male","White","0","0","Unknown"
"2021","2.50 - 2.99","Finance","0","seeking employment","One",61083.6580406654,"Male","White","0","0","Unknown"
"2020","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Supply Chain & Operations Mgmt","0","seeking employment","One",56790.6666666667,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","One",60000,"Female","Hispanic/Latino","0","0","Unknown"
"2020","3.00 - 3.49","Finance","0","continuing education","One",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",62000,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Information Systems","0","accepted fulltime job","MoreThanOne",58500,"Female","White","0","0","Unknown"
"2019","3.00 - 3.49","Business Economics","1","continuing education","One",61136.1842105263,"Female","White","0","0","Unknown"
"2019","3.50 - 4.00","Accountancy","1","accepted fulltime job","One",53000,"Male","White","1","1","Unknown"
"2021","3.50 - 4.00","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","1","0","Unknown"
"2021","3.50 - 4.00","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","1","0","Unknown"
"2021","3.00 - 3.49","Human Capital Mgmt & Leadership","0","military service","One",53689.2972972973,"Male","White","1","0","Unknown"
"2019","2.00 - 2.49","Finance","0","seeking employment","None",61083.6580406654,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","continuing education","MoreThanOne",52222.7320665083,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Accountancy","0","accepted fulltime job","One",56000,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","One",61083.6580406654,"Female","Non-Resident Alien","0","0","Unknown"
"2019","3.50 - 4.00","Business Economics","0","accepted fulltime job","One",60000,"Female","White","1","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",52000,"Male","White","0","0","Unknown"
"2019","2.50 - 2.99","Finance","0","accepted fulltime job","One",52000,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Information Systems","0","other","MoreThanOne",64824.4565217391,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","Multi Racial","0","0","Unknown"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",71000,"Male","White","1","0","Unknown"
"2020","3.50 - 4.00","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","White","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",52000,"Male","White","0","0","Unknown"
"2020","3.00 - 3.49","Accountancy","0","seeking continuing education","MoreThanOne",59043.2557101449,"Female","Non-Resident Alien","0","0","Unknown"
"2019","3.50 - 4.00","Information Systems","0","seeking continuing education","MoreThanOne",64824.4565217391,"Female","Non-Resident Alien","1","0","Unknown"
"2019","3.00 - 3.49","Business Analytics","0","accepted fulltime job","MoreThanOne",72000,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",60000,"Female","Hispanic/Latino","1","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","seeking employment","One",52222.7320665083,"Female","White","1","0","Unknown"
"2019","2.50 - 2.99","Business Economics","0","accepted fulltime job","One",60000,"Female","White","0","0","Unknown"
"2020","2.50 - 2.99","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","Asian","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking employment","One",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted parttime job","One",61083.6580406654,"Male","White","0","0","Unknown"
"2021","2.50 - 2.99","Accountancy","0","seeking employment","One",59043.2557101449,"Male","Hispanic/Latino","0","0","Unknown"
"2020","3.00 - 3.49","Accountancy","0","continuing education","MoreThanOne",59043.2557101449,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",64000,"Female","White","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",70000,"Male","Asian","1","0","Unknown"
"2019","3.50 - 4.00","Business Economics","1","accepted fulltime job","One",57000,"Female","Asian","1","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",65000,"Female","White","1","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",50000,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Male","Asian","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","One",20800,"Female","Asian","1","0","Unknown"
"2019","3.50 - 4.00","Accountancy","0","accepted fulltime job","MoreThanOne",59043.2557101449,"Male","Non-Resident Alien","1","0","Unknown"
"2021","3.00 - 3.49","Finance","0","continuing education","None",61083.6580406654,"Male","Non-Resident Alien","0","0","Unknown"
"2020","3.50 - 4.00","Finance","0","not seeking employment","MoreThanOne",61083.6580406654,"Female","Non-Resident Alien","1","0","Unknown"
"2020","3.50 - 4.00","Accountancy","1","seeking continuing education","One",59043.2557101449,"Female","Non-Resident Alien","1","0","Unknown"
"2019","2.50 - 2.99","Marketing","0","other","None",52222.7320665083,"Female","Non-Resident Alien","0","0","Unknown"
"2021","2.50 - 2.99","Business Economics","0","not seeking employment","None",61136.1842105263,"Male","Non-Resident Alien","0","0","Unknown"
"2019","3.00 - 3.49","Accountancy","0","accepted fulltime job","MoreThanOne",66000,"Female","White","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","seeking employment","None",52222.7320665083,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Information Systems","0","accepted fulltime job","MoreThanOne",64000,"Male","White","1","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",58000,"Male","White","0","0","Unknown"
"2020","3.50 - 4.00","Business Economics","0","seeking employment","One",61136.1842105263,"Male","Multi Racial","1","0","Unknown"
"2020","2.50 - 2.99","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",47000,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Accountancy","0","accepted fulltime job","MoreThanOne",61000,"Female","White","1","0","Unknown"
"2021","3.00 - 3.49","Business Economics","0","seeking employment","One",61136.1842105263,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Business Economics","0","accepted fulltime job","One",60000,"Female","White","0","0","Unknown"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",70000,"Male","White","1","0","Unknown"
"2019","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",60000,"Male","White","0","0","Unknown"
"2021","3.50 - 4.00","Supply Chain & Operations Mgmt","0","continuing education","MoreThanOne",56790.6666666667,"Male","White","1","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","None",40000,"Female","White","0","0","Unknown"
"2021","2.50 - 2.99","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Business Economics","1","accepted fulltime job","MoreThanOne",55000,"Female","White","1","0","Unknown"
"2020","3.50 - 4.00","Human Capital Mgmt & Leadership","0","seeking employment","MoreThanOne",53689.2972972973,"Female","Non-Resident Alien","1","0","Unknown"
"2020","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Male","Hispanic/Latino","0","0","Unknown"
"2021","3.00 - 3.49","Supply Chain & Operations Mgmt","0","seeking employment","One",56790.6666666667,"Male","White","1","0","Unknown"
"2020","2.50 - 2.99","Information Systems","0","seeking employment","One",64824.4565217391,"Male","White","0","0","Unknown"
"2020","3.00 - 3.49","Supply Chain & Operations Mgmt","0","military service","MoreThanOne",56790.6666666667,"Male","White","0","0","Unknown"
"2019","2.50 - 2.99","Finance","0","accepted fulltime job","One",52000,"Male","White","0","0","Unknown"
